Company ID,Company Name,PL,book_tier,joel_tier,joel_spine_trigger,joel_last_referral,applied_tier,reason
1972528818,Levan Internists,Jasmine,Tier 2,Tier 1,2025-07-29,2026-08-10,Tier 1,official W5 spine list (Aug 31 week): sent a spine patient
51be485c-bce1-4997-8e82-1463313f4617,"AMINI HEALTHCARE, PLLC",Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
0e7f5d40-b8a0-4524-96a4-2229c7d1e5e7,MD VIP - Trenton,Jasmine,Tier 2,Tier 2,,2026-06-26,Tier 2,Joel agrees
3dc9219b-6054-4041-8509-f443b1f44add,"DOWNRIVER INTERNAL MEDICINE, PC",Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
84576296-8aed-482f-b425-73ec3d220d21,"FAMILY HEALTH, PC",Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
0cf65760-cfbd-4029-bb9f-dab45971f652,"METRO SHORES INTERNAL MEDICINE, PLLC",Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
22e81152-0662-4863-bc0b-452a4d53ae02,Ben Go MD PC,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
f3bc6e0f-edfc-423b-bf9d-2950236219e9,MIND-Riverview,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
fc1455cf-74a6-4b97-b05f-e677351745de,MI Express Urgent Care,Jasmine,Tier 2,Tier 2,,2026-07-06,Tier 2,Joel agrees
a93076a3-e5bf-428b-bb72-5671f99b62b5,Trinity IHA Orthopedics - West Arbor,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
d7578949-87ce-4820-9a40-a34cbfb03fd6,Trinity IHA Primary Care - West Arbor,Jasmine,Prospect,Tier 2,,2025-12-08,Prospect,Joel Tier 2 on 2025-only evidence (last referral 2025-12-08) — not applied
074ec76c-edc3-484d-9c8a-230ffcda445e,Trinity Health Urgent Care - West Arbor suite 230,Jasmine,Prospect,Tier 1,2025-07-17,2025-07-17,Prospect,"Joel T1 on 2025-only evidence (trigger 2025-07-17, last referral 2025-07-17) — not applied"
1104928613,"Sickels MD, Malcolm",Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
1740379965,Internal Medicine Clinic - Taubman Center,Jasmine,Prospect,Tier 2,,2025-10-08,Prospect,Joel Tier 2 on 2025-only evidence (last referral 2025-10-08) — not applied
ea15df9a-9ba3-4096-82f0-78f0281ba185,"NASSER SUKHON, MD, PC",Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
786ed37c-07e8-4c29-9917-ecab0fe8d600,Partners in internal medicine,Jasmine,Prospect,Tier 1,2025-09-10,2026-08-25,Prospect,Joel T1 on 2025 spine (2025-09-10); a 2026 referral on 2026-08-25 but its service line is unknown — not applied; Joel to classify
2ca32d51-676d-49f5-8e79-835774431e9d,Integrative Family Medicine Clinic - Domino's Farms (U of M),Jasmine,Tier 3,Tier 3,,2026-03-31,Tier 3,Joel agrees
0d9592a4-3759-4da3-82b0-9e26777daf52,Adult Medicine & Pediatrics at East Ann Arbor Health and Geriatrics Center,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
e50a83c0-3329-4005-a3b4-542b402bb061,Trinity health urgent care – EMU,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
b2aa2511-acc2-4cc1-a3b6-918eaa998e6e,Hewitt Road Medical Center,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
dd44661d-7987-4114-b7ad-d9099594baad,IHA ARBOR PARK PRIMARY CARE,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
cfc1a768-52b4-4363-b4f1-1d54ec8e1b8c,IHA Family Medicine,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
317a195f-f2b0-419b-99a5-152eb78c41cc,Trinity IHA Pediatrics - Arbor Park,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
9d1a5377-d13f-4e0c-a250-5204ae278248,Trinity health physical therapy,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
5fcd802e-4f68-4425-8e82-e66edfaa3720,Trinity Health Orthopedic group-Ypsilanti,Jasmine,Tier 2,Tier 2,,2026-06-12,Tier 2,Joel agrees
b61f12f1-ac78-4203-876e-78120bd81f47,ACADEMIC INTERNAL MEDICINE,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
41bbf717-a150-4c1a-b236-ebab1366b8aa,"Trinity Health IHA Medical Group, Primary Care - Ann Arbor",Jasmine,Prospect,Tier 3,,2026-01-28,Tier 3,"Joel Tier 3, last referral 2026-01-28 (2026 evidence)"
4b035e24-272d-49e7-9bce-cd8929fbcb0a,Evolve Medical - Dearborn,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
9288d919-ada8-45ca-a122-9e5065f74980,Premier Medicine Primary and Urgent Care,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
7e17dd91-d956-482b-a527-df4bc27f78c0,"GREENFIELD MEDICAL CENTER OF DEARBORN, PC",Jasmine,Prospect,Tier 3,,2025-11-24,Prospect,Joel Tier 3 on 2025-only evidence (last referral 2025-11-24) — not applied
9ae9d844-759e-42b5-a563-2ad00aab5748,"Oakman, Medical Center",Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
e76c31c1-f930-4f95-9297-051e3644a8fb,PRIME CARE MEDICAL CLINIC,Jasmine,Prospect,Tier 2,,2025-04-24,Prospect,Joel Tier 2 on 2025-only evidence (last referral 2025-04-24) — not applied
a5a464ab-73df-48e0-8f49-b80f6b89fc6b,Schaefer Medical,Jasmine,Tier 2,Tier 2,,2026-04-17,Tier 2,Joel agrees
1881654705,"Corwell health internal medicine, Dearborn",Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
5f0d560a-88ef-4011-aac7-20111cc6a973,EASTBORN MEDICAL GROUP,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
2299270d-731c-4581-b50a-dd6e9b61dfb6,"ALI M NASSER, MD, PC",Jasmine,Prospect,Tier 2,,2025-03-10,Prospect,Joel Tier 2 on 2025-only evidence (last referral 2025-03-10) — not applied
895c7647-6ae1-4d8c-af49-0939435b01c6,PULSE PRIMARY/SENIOR CARE,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
4e57efb6-1ae9-4171-ac14-4be29705805c,"TERRY D HOWELL, MD, PC",Jasmine,Tier 2,Tier 2,,2026-06-22,Tier 2,Joel agrees
b578c6ec-ac47-46b9-88e7-e67e8a0cc843,Bio Energy Medical Center,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
3e5b0f6f-1070-460a-8daf-23b4444f4243,MDVIP Ann Arbor,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
4cfeb212-d64b-45e7-9946-7ac903b306ac,Packard Health - Ann Arbor,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
869d9f30-d3c6-486c-974d-dd85b1d93065,Michigan urgent care,Jasmine,Prospect,Tier 2,,2026-05-28,Tier 2,"Joel Tier 2, last referral 2026-05-28 (2026 evidence)"
b71dbc77-c928-4d75-aa56-abeb679ce4f0,Integrative Healthcare Providers,Jasmine,Prospect,Tier 2,,2025-09-22,Prospect,Joel Tier 2 on 2025-only evidence (last referral 2025-09-22) — not applied
e658d459-31db-44b9-a41a-111a5d55464b,Briarwood Family Medicine,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
b85b8dcd-305b-4649-b89f-98d6d21ef017,STEINER HEALTH,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
6855cf51-cff2-4106-8a51-41fb2da1e895,Dr. Susannah Parke,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
1497765077,Krasnick Regenerative Medicine,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
ca75c2bf-f7ff-43df-9399-5f78f3147237,BEAUMONT FAMILY MEDICINE CLINIC TAYLOR,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
a42a04f1-cc44-4398-a98b-e7d51622a415,Taylor walk-in clinic,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
86a4b3e7-b92f-463a-99a6-18f31f98daad,"TAYLOR INTERNAL MEDICINE ASSOCIATES, PC",Jasmine,Prospect,Tier 2,,2025-02-03,Prospect,Joel Tier 2 on 2025-only evidence (last referral 2025-02-03) — not applied
8b50745f-923b-4436-a8d1-06d7cdd65930,"PROGRESSIVE HEALTH CARE, PC",Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
7496bfb3-d517-49b6-8b2f-1e99919270ca,AMC Primary Care,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
e88886fb-60ef-4d4e-8d44-578baf30fd25,DOWN RIVER MEDICAL GROUP,Jasmine,Prospect,Tier 1,2026-08-31,2026-08-31,Tier 1,official W5 spine list (Aug 31 week): sent a spine patient
bb8b1992-e217-4eb9-8c68-4c2173bcd341,BEAUMONT HEALTH INTERNAL MEDICINE WYANDOTTE,Jasmine,Prospect,Tier 1,2025-02-11,2025-06-17,Prospect,"Joel T1 on 2025-only evidence (trigger 2025-02-11, last referral 2025-06-17) — not applied"
f22819d5-efed-4b35-ba21-d6ba06d47271,SHEBA MEDICAL CENTER,Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
2ced9a88-b51d-4a54-a212-063491259282,"DEARBORN HEALTHCARE, PC",Jasmine,Prospect,Prospect,,,Prospect,Joel agrees
2dd4a698-eeec-4552-98ba-d85b130bcc56,Mike Morse Law Firm,Kristen,Tier 1,Tier 1,2025-09-12,2026-09-15,Tier 1,Joel agrees
1ddf5ef9-8562-4164-9faa-60a49c6aa066,Christensen Law,Kristen,Tier 1,Tier 1,2026-07-01,2026-07-13,Tier 1,Joel agrees
3edb39b0-eee8-436d-b215-e28e186500be,Corewell Health Farmington Hills Hospital Family Medicine,Kristen,Tier 2,Tier 1,2025-03-31,2026-07-24,Tier 2,Joel T1 on 2025 spine (2025-03-31); a 2026 referral on 2026-07-24 but its service line is unknown — not applied; Joel to classify
6a6a4408-2a28-4e5b-aea6-b70d4b47d57c,Legacy Family Care,Kristen,Tier 1,Tier 1,2026-06-01,2026-06-01,Tier 1,Joel agrees
00-761-7874,Powers Family Medicine,Kristen,Tier 1,Tier 1,2025-12-02,2026-04-20,Tier 1,Joel agrees
8a6ae159-0242-4272-b933-bd11fc117733,Village Medical Farmington,Kristen,Tier 1,Tier 1,2025-03-10,2026-05-21,Tier 1,Joel agrees
7c32d0b4-c83f-4756-924c-9c8c74996a39,SHEIKH MEDICAL CENTER,Kristen,Tier 1,Tier 1,2025-06-02,2026-06-12,Tier 1,Joel agrees
22476694-35cd-4d2b-b17f-07cee1f1db4b,Henry Ford Health - Family Medicine 8 Mile Livonia,Kristen,Tier 2,Tier 1,2025-01-16,2026-09-03,Tier 1,official W5 spine list (Aug 31 week): sent a spine patient
d99edd32-fb45-4528-94d3-645792efefa1,Triumph chiropractic,Kristen,Tier 1,Tier 2,,2026-05-07,Tier 1,Joel says Tier 2 — NOT applied (book evidence: 2 spine in 2026; never demote a proven sender) — Joel to reconcile
03095e36-e586-4709-8cd8-440a98b9bcd7,Beaumont Medical Center - Redford,Kristen,Tier 1,Tier 1,2025-03-10,2026-08-13,Tier 1,Joel agrees
83b9dec3-57ee-4777-b000-fcb1c228e6c7,Hesselberg Chiropractic,Kristen,Tier 1,Tier 1,2025-03-11,2026-09-09,Tier 1,Joel agrees
70091951-e0bd-42eb-9eb7-c5be5ce88649,Pryde Athletics and Physical Therapy,Kristen,Tier 2,Tier 1,2026-08-28,2026-08-28,Tier 1,"Joel T1, spine referral 2026-08-28 (2026 evidence)"
2f39cd70-3e7f-4323-8222-52b01a24c007,SUNNY PEDIATRICS AND FAMILY,Kristen,Tier 2,Tier 2,,2026-07-09,Tier 2,Joel agrees
ea50a287-34fb-4325-8a2e-5ba156145624,Plymouth Urgent Care,Kristen,Tier 2,Tier 2,,2026-08-21,Tier 2,Joel agrees
63a72095-741a-43fe-b865-a1f6398ee484,"PRAVEEN MODI, MD, PC",Kristen,Tier 2,Tier 2,,2026-08-19,Tier 2,Joel agrees
92913d4d-edc4-462b-aecf-ef3f54198f09,Park Medical Centers,Kristen,Tier 1,Tier 1,2025-02-21,2026-08-28,Tier 1,Joel agrees
ad377c20-ff69-40a9-a224-4a5787ab13bb,MHP - West,Kristen,Tier 2,Tier 1,2025-03-27,2026-08-14,Tier 2,Joel T1 on 2025 spine (2025-03-27); a 2026 referral on 2026-08-14 but its service line is unknown — not applied; Joel to classify
7e594070-5f19-4b0e-982f-f339ee92109c,Village Medical Wayne,Kristen,Tier 2,Tier 1,2025-08-07,2026-03-30,Tier 2,Joel T1 on 2025 spine (2025-08-07); a 2026 referral on 2026-03-30 but its service line is unknown — not applied; Joel to classify
93cecbfb-a489-4b00-933f-76d3066a4ad3,FAITH PRIMARY CARE,Kristen,Prospect,Tier 1,2025-02-26,2026-01-13,Prospect,Joel T1 on 2025 spine (2025-02-26); a 2026 referral on 2026-01-13 but its service line is unknown — not applied; Joel to classify
bc73cba3-b59d-4259-8bb7-6129abd353ab,"WAYNE MEDICAL CENTER, PLLC",Kristen,Tier 2,Tier 1,2025-06-10,2026-08-31,Tier 2,Joel T1 on 2025 spine (2025-06-10); a 2026 referral on 2026-08-31 but its service line is unknown — not applied; Joel to classify
5eb6a409-5e7b-430f-a462-af3a919cfc22,Corewell Internal Medicine Southfield,Kristen,Tier 1,Tier 1,2025-06-02,2026-08-25,Tier 1,Joel agrees
797c97ec-e6b4-42b3-920e-e16a6364e0c9,Safir Law,Kristen,Tier 1,Tier 1,2025-11-17,2026-07-01,Tier 1,Joel agrees
4854db87-cb06-45bd-9c8a-7a3e77cfa827,Henry Ford Internal & Family Medicine - Farmington Hills -170,Kristen,Tier 2,Tier 2,,2026-04-16,Tier 2,Joel agrees
85ababc7-e294-4225-8cc7-28b8a5b1b9e2,Henry Ford Internists - Farmington Hills 150,Kristen,Tier 2,Tier 1,2025-01-03,2026-09-11,Tier 2,Joel T1 on 2025 spine (2025-01-03); a 2026 referral on 2026-09-11 but its service line is unknown — not applied; Joel to classify
b6033c7f-ac4e-4957-b3b0-519077da6c8d,Henry Ford Primary Care Center - 160,Kristen,Tier 1,Tier 1,2025-01-27,2026-09-03,Tier 1,Joel agrees
8bd62ae0-e836-472d-84f6-a85688fd5524,Michigan Auto Law,Kristen,Tier 1,Tier 1,2026-05-01,2026-09-08,Tier 1,Joel agrees
cc6d8767-1fad-4a5b-b658-38a67ea47a1c,"FARMINGTON HILLS  FAMILY PHYSICIANS, PLLC",Kristen,Tier 1,Tier 1,2025-07-17,2026-02-24,Tier 1,Joel agrees
ba00dba0-20f9-440b-8df0-799ade91a785,ORCHARD PRIMARY CARE,Kristen,Tier 1,Tier 1,2026-05-20,2026-05-20,Tier 1,Joel agrees
7b335c19-3210-419e-888b-e9aabe43f40a,Corwell Health - Farmington,Kristen,Tier 3,Tier 1,2025-02-28,2026-09-08,Tier 3,Joel T1 on 2025 spine (2025-02-28); a 2026 referral on 2026-09-08 but its service line is unknown — not applied; Joel to classify
d1393500-eb13-4514-9e0b-427f872ffa8b,Ivy Rehab - Farmington,Kristen,Tier 1,Tier 1,2026-05-05,2026-09-08,Tier 1,Joel agrees
568c9052-985c-48fa-b5bc-44baafba3dea,DMC Orthopedics - Commerce Township,Kristen,Tier 1,Tier 1,2025-10-29,2026-08-18,Tier 1,Joel agrees
4d1d555f-aa98-48e9-b9a2-d323e87d5745,Commerce Internal Medicine,Kristen,Tier 3,Tier 1,2025-06-17,2026-01-07,Tier 3,Joel T1 on 2025 spine (2025-06-17); a 2026 referral on 2026-01-07 but its service line is unknown — not applied; Joel to classify
eab7d954-a523-466a-a75b-3eca7bf9c6d0,CoreMed - Commerce,Kristen,Tier 1,Tier 1,2025-06-03,2026-03-12,Tier 1,Joel agrees
905d0bbb-d935-4258-8a1e-2e30d0a25987,IHA UNION LAKE PEDIATRICS,Kristen,Tier 1,Tier 1,2026-06-10,2026-06-10,Tier 1,Joel agrees
97e1431f-4c5b-4ec4-b3a5-47267613937b,Rodnick Chiropractic,Kristen,Tier 1,Tier 1,2025-11-19,2025-11-19,Tier 1,Joel agrees
74b8c0cb-3736-44a0-9158-3b8106c9c58f,IPHCA,Kristen,Tier 2,Tier 1,2025-09-04,2026-04-02,Tier 2,Joel T1 on 2025 spine (2025-09-04); a 2026 referral on 2026-04-02 but its service line is unknown — not applied; Joel to classify
f5f4f354-94f3-42a1-a3be-10f8a64cdaae,"PILLAY INTERNAL MEDICINE ASSOCIATES, PLLC",Kristen,Tier 1,Tier 1,2025-10-16,2026-08-19,Tier 1,Joel agrees
b7bb574d-993f-4604-9935-c8ab3a113635,Oakland Physicians,Kristen,Tier 3,Tier 3,,2026-05-22,Tier 3,Joel agrees
1184660490,Internal Medicine & Primary Care Specialists- 1010,Kristen,Tier 2,Tier 2,,2026-07-06,Tier 2,Joel agrees
e1df3a06-b408-47d1-8333-8e5c30e7bc97,DMC PRIMARY AND SPECIALTY CARE WEST BLOOMFIELD,Kristen,Tier 1,Tier 1,2025-10-15,2026-08-21,Tier 1,Joel agrees
b70053c3-f0fd-41de-9386-95fcc448a738,Lifetime Family Care,Kristen,Tier 1,Tier 1,2025-01-08,2026-08-11,Tier 1,Joel agrees
0705419c-d214-479c-befc-96609a540921,Corewell Urgent Care - Royal Oak,Kristen,Tier 3,Prospect,,,Tier 3,Joel says Prospect — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
26a4f321-2be3-4d5d-8cf6-335d1fd38f12,Ross Gilders Law,Kristen,Tier 1,Tier 1,2026-06-09,2026-06-18,Tier 1,Joel agrees
49af378b-9c15-4649-815d-958a79af2f84,Superior Family Medicine - Health Venters Detroit -use this onea,Kristen,Tier 2,Tier 1,2025-06-25,2026-07-09,Tier 2,Joel T1 on 2025 spine (2025-06-25); a 2026 referral on 2026-07-09 but its service line is unknown — not applied; Joel to classify
81d28e80-f8a8-4a1f-a027-35e8a21e8366,Pavilion Family Practice - use this one,Kristen,Tier 2,Tier 1,2025-03-05,2026-06-22,Tier 2,Joel T1 on 2025 spine (2025-03-05); a 2026 referral on 2026-06-22 but its service line is unknown — not applied; Joel to classify
2042f8c4-062b-497d-93cd-a5501bc57707,APH - Pavillion IM Use this one,Kristen,Tier 2,Tier 1,2025-03-31,2026-08-27,Tier 2,Joel T1 on 2025 spine (2025-03-31); a 2026 referral on 2026-08-27 but its service line is unknown — not applied; Joel to classify
a6779fd4-289a-49f7-8602-76dc1bf5764c,DEIGHTON FAMILY PRACTICE - use this one,Kristen,Tier 1,Tier 1,2025-08-15,2026-07-28,Tier 1,Joel agrees
3b453978-15f0-429d-ab43-67d84178b21f,Kajy Law,Kristen,Tier 1,Tier 1,2026-05-04,2026-08-13,Tier 1,Joel agrees
297a710c-01f5-41e0-9ffc-d1df69e9329d,SOUTHFIELD MEDICAL CLINIC AND PREMIER URGENT CARE AND WALK IN CLINIC,Kristen,Tier 1,Tier 1,2026-06-08,2026-06-08,Tier 1,Joel agrees
f4e08b14-ec91-4b48-b82c-2c7f762bf721,Corewell Health Family Medicine - Farmington Hills,Kristen,Tier 2,Tier 2,,2026-09-03,Tier 2,Joel agrees
b2c94565-78b1-460d-a80d-4d507a1ddb7d,Internal Medicine Physicians #170,Kristen,Tier 3,Tier 2,,2026-09-01,Tier 2,"Joel Tier 2, last referral 2026-09-01 (2026 evidence)"
e19f7675-d86b-445b-ad8d-c06409bfde92,Levine Clinic of Chiropractic,Kristen,Tier 1,Tier 1,2026-03-03,2026-08-11,Tier 1,Joel agrees
1841257029,Bully Family Physicians,Kristen,Tier 2,Tier 1,2025-07-18,2026-08-19,Tier 2,Joel T1 on 2025 spine (2025-07-18); a 2026 referral on 2026-08-19 but its service line is unknown — not applied; Joel to classify
85043f4d-a0d7-448b-9a3d-e0943de69dd8,Jian Zu MD,Kristen,Tier 1,Tier 1,2026-02-11,2026-02-11,Tier 1,Joel agrees
fe708f7e-ac39-4cb4-91fb-ef244909b360,Carson Center Specialty,Kristen,Tier 1,Tier 1,2025-01-29,2026-09-03,Tier 1,Joel agrees
795ab9a0-8c97-4995-83b6-2fe8b10fcf2a,MDVip - Southfield,Kristen,Tier 2,Tier 2,,2026-08-13,Tier 2,Joel agrees
e81bc37f-2055-4c48-8e89-e2bca87d2f73,"FAMILY MEDICINE, PC",Kristen,Tier 2,Tier 2,,2026-05-08,Tier 2,Joel agrees
86e7413a-57df-4cba-adee-c6d0a8e55b63,Ross Law,Kristen,Tier 1,Tier 1,2026-05-28,2026-08-20,Tier 1,Joel agrees
1134320930,Berry Johnson Health,Kristen,Tier 3,Tier 2,,2026-09-11,Tier 2,"Joel Tier 2, last referral 2026-09-11 (2026 evidence)"
84cae8c7-dbdf-450b-836e-557d4c653f98,"SOUTH EAST MICHIGAN MEDICAL ASSOCIATES, PC",Kristen,Tier 3,Tier 3,,2026-06-16,Tier 3,Joel agrees
89b27066-bd8f-45eb-b2ec-e3196a89a16c,Applebaum & Stone,Kristen,Tier 1,Tier 1,2026-03-16,2026-07-21,Tier 1,Joel agrees
1a773df8-9f15-454d-a12a-8fd6751d4903,"CHARLES G GODOSHIAN, MD, PC",Kristen,Tier 2,Tier 1,2025-06-06,2026-07-27,Tier 2,Joel T1 on 2025 spine (2025-06-06); a 2026 referral on 2026-07-27 but its service line is unknown — not applied; Joel to classify
1da57554-aa50-483a-b1a8-060ff843ff7c,Wigod & Falzon,Kristen,Tier 1,Tier 3,,2026-08-28,Tier 1,Joel says Tier 3 — NOT applied (book evidence: 1 spine in 2026; never demote a proven sender) — Joel to reconcile
078d2fa6-e81c-41d1-95f2-04234d511192,Legend Health - Now One Health,Kristen,Tier 2,Tier 1,2026-08-05,2026-08-05,Tier 1,"Joel T1, spine referral 2026-08-05 (2026 evidence)"
8f912f3f-f54b-4694-984f-06c26dcbe2a8,Steinberg Law Firm,Kristen,Tier 1,Tier 1,2026-03-04,2026-03-04,Tier 1,Joel agrees
b1d08ae6-47db-4f5e-ae59-860765486ca0,Mark Sisson Law,Kristen,Tier 2,Tier 2,,2026-05-06,Tier 2,Joel agrees
137b9944-574d-47c1-9f8c-99541123fc30,"MEDICAL CENTER PEDIATRICS, PLLC",Kristen,Tier 3,Tier 2,,2026-05-07,Tier 2,"Joel Tier 2, last referral 2026-05-07 (2026 evidence)"
9c2f2817-fae0-4fb0-b943-376aef6fc719,ROSE MEDICINE,Kristen,Tier 1,Tier 1,2025-10-15,2025-10-15,Tier 1,Joel agrees
c87e740c-afe9-4c07-8de8-827e8eaed42d,Newland Medical Associates,Kristen,Prospect,Tier 3,,2026-06-18,Tier 3,"Joel Tier 3, last referral 2026-06-18 (2026 evidence)"
1e77e934-4008-4672-ac72-64c80d79458e,BETTER HEALTH CLINIC,Kristen,Prospect,Tier 2,,2025-05-07,Prospect,Joel Tier 2 on 2025-only evidence (last referral 2025-05-07) — not applied
d7144e2d-aac6-4f68-a775-78db28d6b445,Primal Recovery and PT,Kristen,Tier 2,Tier 1,2026-07-28,2026-07-28,Tier 1,"Joel T1, spine referral 2026-07-28 (2026 evidence)"
31a45584-b284-4569-b97c-27016e2c1362,Dr. Robin’s Heath and Wellness Center,Kristen,Tier 2,Tier 1,2025-04-21,2026-06-02,Tier 2,Joel T1 on 2025 spine (2025-04-21); a 2026 referral on 2026-06-02 but its service line is unknown — not applied; Joel to classify
31597599-5a74-4f7a-8cb0-0ebbb4b41303,Hermann Banks MD PC,Kristen,Tier 1,Tier 1,2025-10-31,2026-06-29,Tier 1,Joel agrees
2217eb9b-1f7c-434b-9c5f-77ebd185fb7c,iTest Health Family Medicine,Kristen,Tier 2,Tier 2,,2026-05-21,Tier 2,Joel agrees
85fd21cb-8cbc-4ead-9b3d-0cdbecdf7638,"AGHA INTERNAL MEDICINE AND ASSOCIATES, PC",Kristen,Tier 1,Tier 1,2025-03-10,2026-08-26,Tier 1,Joel agrees
9dfbaa38-07b2-4017-9d71-ff4cd2ce42f7,Brentwood Pediatric Associates,Kristen,Tier 1,Tier 1,2026-03-31,2026-09-09,Tier 1,Joel agrees
e3d707da-675d-4d7c-9356-2f53ec4d8a2e,Village Medical - Livonia,Kristen,Tier 1,Tier 1,2025-06-12,2026-06-23,Tier 1,Joel agrees
44019f00-063b-4cdc-83d9-96ee51f8c6e3,Henry Ford Health Medical Center - Seven Mile Road,Kristen,Tier 1,Tier 1,2025-08-06,2026-07-13,Tier 1,Joel agrees
9021dee7-1935-4acc-9d3e-63f9e919459d,HENRY FORD MEDICAL CENTER FARMINGTON ROAD INTERNAL MEDICINE,Kristen,Tier 1,Tier 1,2026-06-02,2026-06-09,Tier 1,Joel agrees
42b038b0-949b-46be-8843-e02868bb894a,Center For Hollistic Medicine,Kristen,Tier 1,Tier 1,2026-05-13,2026-05-13,Tier 1,Joel agrees
edf56788-9b9d-4f4d-a93a-59a09f7cb794,"WEST BLOOMFIELD INTERNAL MEDICINE, PLLC",Kristen,Tier 2,Tier 3,,2026-02-11,Tier 2,Joel says Tier 3 — NOT applied (book evidence: 0 spine in 2026; never demote a proven sender) — Joel to reconcile
e37d14fb-2eea-4cb1-8957-ff0081af7ed5,Internal Medicine Specialists,Kristen,Tier 3,Tier 3,,2026-05-01,Tier 3,Joel agrees
d62a30ae-10fe-4408-a2cc-7b0aa9422bb8,"MARY LEE, MD, PC",Kristen,Tier 1,Tier 1,2025-08-20,2026-08-11,Tier 1,Joel agrees
1639309131,Associates in Internal Medicine - MHP,Kristen,Tier 3,Tier 1,2025-07-02,2026-07-07,Tier 3,Joel T1 on 2025 spine (2025-07-02); a 2026 referral on 2026-07-07 but its service line is unknown — not applied; Joel to classify
5ffbe2ff-83ec-4e24-8d4f-4071334a9c5c,Vanstone Injury Law,Kristen,Tier 1,Tier 1,2025-10-01,2026-08-03,Tier 1,Joel agrees
1972588259,Millenium Associated Physicians - 130A,Kristen,Tier 2,Tier 1,2025-07-23,2026-07-30,Tier 2,Joel T1 on 2025 spine (2025-07-23); a 2026 referral on 2026-07-30 but its service line is unknown — not applied; Joel to classify
27e5353b-7c0d-406b-be13-0d0eb3c3e200,Millennium Affiliated Physicians - 130B,Kristen,Tier 2,Tier 1,2025-02-26,2026-07-14,Tier 2,Joel T1 on 2025 spine (2025-02-26); a 2026 referral on 2026-07-14 but its service line is unknown — not applied; Joel to classify
23ff4711-fcf4-4eb3-bd86-aa07b5332791,Premier Internists - Suite 180,Kristen,Tier 2,Tier 2,,2026-08-28,Tier 2,Joel agrees
04-330-7414,Beverly Hills Internal Medicine,Kristen,Tier 2,Tier 1,2025-06-13,2026-07-23,Tier 2,Joel T1 on 2025 spine (2025-06-13); a 2026 referral on 2026-07-23 but its service line is unknown — not applied; Joel to classify
8d7b190e-e89f-4b22-b037-7042bcdd7579,MICHIGAN PREMIER INTERNISTS,Kristen,Tier 2,Tier 1,2025-10-13,2026-01-21,Tier 2,Joel T1 on 2025 spine (2025-10-13); a 2026 referral on 2026-01-21 but its service line is unknown — not applied; Joel to classify
eac89ac4-40e0-4d3a-b812-65771f67412f,SOMERSET PEDIATRICS,Kristen,Tier 3,Tier 3,,2026-02-27,Tier 3,Joel agrees
6185c99b-b972-4582-aac1-b784f9730bb5,Team Rehab - SMA Bloomfield Hills,Kristen,Tier 2,Tier 2,,2026-07-30,Tier 2,Joel agrees
740ceb33-170d-402e-b5c2-8c204cf2bdf4,Victor Valentino Law,Kristen,Tier 1,Tier 1,2026-04-23,2026-07-29,Tier 1,Joel agrees
e7b52c83-5403-4607-98fb-61ffa473ccc4,"TWIN LAKES MEDICAL ASSOCIATES, PC",Kristen,Tier 1,Tier 1,2026-06-30,2026-06-30,Tier 1,Joel agrees
