url,section,url_structure,subcategory,page_name,page_title,spine_related,status,gsc_clicks_apr2025_aug2026,gsc_impressions_apr2025_aug2026,gsc_impressions_last90d,ga4_pageviews_last12mo
https://synergyhealth.org/providers/joseph-maslak-md/,Providers,/providers/,,Joseph Maslak MD,"Joseph Maslak, MD - Synergy Health",Yes,Live,711,12628,2688,3059
https://synergyhealth.org/providers/andres-munk-md/,Providers,/providers/,,Andres Munk MD,"Andres Munk, MD - Synergy Health",Yes,Live,406,11966,2246,1303
https://synergyhealth.org/providers/kevin-lee-md/,Providers,/providers/,,Kevin Lee MD,"Kevin R. Lee, MD - Synergy Health",Yes,Live,230,8232,6885,366
https://synergyhealth.org/providers/anthony-oddo-do/,Providers,/providers/,,Anthony Oddo DO,"Anthony J. Oddo, DO | Provider Synergy Health",Yes,Live,165,4290,3357,328
https://synergyhealth.org/providers/hanish-singh-md/,Providers,/providers/,,Hanish Singh MD,"Hanish Singh, MD - Synergy Health",Yes,Live,93,3720,3283,163
https://synergyhealth.org/providers/francis-elwart-dc/,Providers,/providers/,,Francis Elwart DC,"Francis Elwart, DC - Synergy Health",Yes,Live,98,3547,1088,198
https://synergyhealth.org/providers/sue-cash-pt/,Providers,/providers/,,Sue Cash PT,"Sue Cash, PT - Synergy Health",Yes,Live,57,1842,399,49
https://synergyhealth.org/providers/kyle-truscott-dc/,Providers,/providers/,,Kyle Truscott DC,"Kyle Truscott, DC - Synergy Health",Yes,Live,85,1476,808,670
https://synergyhealth.org/providers/fatema-taher-pt-ompt-ocs/,Providers,/providers/,,Fatema Taher PT OMPT OCS,"Fatema Taher, PT, OMPT, OCS - Synergy Health",Yes,Live,20,1413,435,34
https://synergyhealth.org/providers/lucia-zamorano-md-faanos-fics/,Providers,/providers/,,Lucia Zamorano MD FAANOS FICS,"Lucia Zamorano, MD, FAANOS, FICS - Synergy Health",Yes,Live,15,1061,1061,55
https://synergyhealth.org/providers/crystal-langholff-dpt/,Providers,/providers/,,Crystal Langholff DPT,"Crystal Langholff, DPT - Synergy Health",Yes,Live,21,544,159,33
https://synergyhealth.org/providers/pain-management/anthony-j-oddo-do/,Providers,/providers/,Pain Management,Anthony J Oddo DO,"Expert Pain Management – Dr. Anthony J. Oddo, DO",Yes,Live,0,0,0,1
https://synergyhealth.org/providers/specialty/spine-neck-back/,Providers,/providers/,Specialty,Spine Neck Back,Providers | Synergy Health,Yes,Live,0,0,0,14
https://synergyhealth.org/providers/specialty/spine/,Providers,/providers/,Specialty,Spine,Providers - Synergy Health,Yes,Live,0,0,0,643
https://synergyhealth.org/our-providers/,Providers,/our-providers/,,(index page),Top-Rated Experts in Orthopedic & Spine | Synergy Health Partners,No,Live,393,118271,0,15863
https://synergyhealth.org/providers/david-h-mendelson-md/,Providers,/providers/,,David H Mendelson MD,Top Orthopedic Surgeon in Michigan | Dr. David Mendelson,No,Live,1020,49073,0,3171
https://synergyhealth.org/providers/stephen-d-mendelson-md/,Providers,/providers/,,Stephen D Mendelson MD,"Dr. Stephen Mendelson | Knee, Hand, Shoulder, and Hip Surgery Expert",No,Live,1204,40848,0,2007
https://synergyhealth.org/providers/preetinder-bhullar-md/,Providers,/providers/,,Preetinder Bhullar MD,"Preetinder Bhullar, MD - Synergy Health",No,Live,1940,39878,9499,3976
https://synergyhealth.org/providers/kyle-bohm-md/,Providers,/providers/,,Kyle Bohm MD,"Kyle Bohm, MD | Provider Synergy Health",No,Live,1183,36267,11459,2452
https://synergyhealth.org/providers/jeffrey-b-klein-dpm/,Providers,/providers/,,Jeffrey B Klein DPM,"Jeffrey B. Klein, DPM | Synergy Health Partners",No,Live,713,27232,0,1395
https://synergyhealth.org/providers/randy-leff-dpm/,Providers,/providers/,,Randy Leff DPM,"Randy Leff, DPM - Synergy Health",No,Live,803,22002,6243,1592
https://synergyhealth.org/providers/tony-abood-do/,Providers,/providers/,,Tony Abood DO,"Tony Abood, DO | Provider Synergy Health",No,Live,1485,21115,3716,1709
https://synergyhealth.org/providers/,Providers,/providers/,,(index page),Find an Orthopedic or Spine Doctor Near You | Synergy Health,No,Live,76,18514,17086,5041
https://synergyhealth.org/providers/ben-mayo-md/,Providers,/providers/,,Ben Mayo MD,"Benjamin Mayo, MD | Synergy Health Partners",No,Live,290,17930,0,3083
https://synergyhealth.org/providers/steven-acker-do/,Providers,/providers/,,Steven Acker DO,"Steven Acker, DO - Synergy Health",No,Live,346,17262,2480,1163
https://synergyhealth.org/providers/david-mendelson-md/,Providers,/providers/,,David Mendelson MD,"David Mendelson, MD - Synergy Health",No,Live,354,16507,14360,928
https://synergyhealth.org/providers/kevin-sorensen-dpm/,Providers,/providers/,,Kevin Sorensen DPM,"Kevin Sorensen, DPM - Synergy Health",No,Live,194,15507,3166,818
https://synergyhealth.org/providers/alice-mendelson-md/,Providers,/providers/,,Alice Mendelson MD,"Alice Mendelson, MD | Provider Synergy Health",No,Live,323,15030,2805,821
https://synergyhealth.org/providers/jeffrey-d-mendelson-md/,Providers,/providers/,,Jeffrey D Mendelson MD,"Jeffrey D. Mendelson, MD | Synergy Health Partners",No,Live,499,13758,0,3066
https://synergyhealth.org/providers/ashley-fox-dc-ms-ccsp-facmuap/,Providers,/providers/,,Ashley Fox DC Ms Ccsp Facmuap,"Ashley Fox DC, MS, CCSP, FACMUAP - Synergy Health",No,Live,504,12762,2970,636
https://synergyhealth.org/providers/stephen-mendelson-md/,Providers,/providers/,,Stephen Mendelson MD,"Stephen Mendelson, MD - Synergy Health",No,Live,231,11603,9497,721
https://synergyhealth.org/providers/fred-leff-dpm/,Providers,/providers/,,Fred Leff DPM,"Fred Leff, DPM - Synergy Health",No,Live,98,11431,2605,247
https://synergyhealth.org/providers/jeffrey-klein-dpm/,Providers,/providers/,,Jeffrey Klein DPM,"Jeffrey B. Klein, DPM - Synergy Health",No,Live,192,9110,7674,390
https://synergyhealth.org/providers/joseph-yacisen-do/,Providers,/providers/,,Joseph Yacisen DO,"Joseph Yacisen, DO | Provider Synergy Health",No,Live,516,8666,3837,1791
https://synergyhealth.org/providers/jeffrey-mendelson-md/,Providers,/providers/,,Jeffrey Mendelson MD,"Jeffrey Mendelson, MD - Synergy Health",No,Live,187,6997,5607,725
https://synergyhealth.org/providers/benjamin-mayo-md/,Providers,/providers/,,Benjamin Mayo MD,"Ben Mayo, MD | Provider Synergy Health",No,Live,89,6316,5267,992
https://synergyhealth.org/providers/kristina-e-green-dpm/,Providers,/providers/,,Kristina E Green DPM,"Kristina E. Green, DPM | Synergy Health Partners",No,Live,151,6224,897,360
https://synergyhealth.org/providers/andrew-cox-pa-c/,Providers,/providers/,,Andrew Cox PA C,"Andrew Cox, PA-C - Synergy Health",No,Live,81,5729,2167,117
https://synergyhealth.org/providers/hainish-singh-md/,Providers,/providers/,,Hainish Singh MD,"Hanish Singh, MD | Synergy Health Partners",No,Live,127,5542,3165,144
https://synergyhealth.org/providers/jack-belen-md/,Providers,/providers/,,Jack Belen MD,"Jack Belen, MD - Synergy Health",No,Live,157,5529,673,369
https://synergyhealth.org/providers/brittany-miller-pa-c/,Providers,/providers/,,Brittany Miller PA C,"Brittany Miller, PA-C - Synergy Health",No,Live,98,4794,1015,112
https://synergyhealth.org/providers/hayley-foster-pa-c/,Providers,/providers/,,Hayley Foster PA C,"Hayley Foster, PA-C - Synergy Health",No,Live,76,4413,1320,100
https://synergyhealth.org/providers/evan-vandenbosch-pa-c/,Providers,/providers/,,Evan Vandenbosch PA C,"Evan VandenBosch, PA-C - Synergy Health",No,Live,125,4224,1004,156
https://synergyhealth.org/providers/caitlin-rogers-pa-c/,Providers,/providers/,,Caitlin Rogers PA C,"Caitlin Rogers, PA-C - Synergy Health",No,Live,4,4137,3764,6
https://synergyhealth.org/providers/samantha-houle-pa-c/,Providers,/providers/,,Samantha Houle PA C,"Samantha Houle, PA-C | Provider Synergy Health",No,Live,82,3940,510,92
https://synergyhealth.org/providers/beth-wilkins-dpt/,Providers,/providers/,,Beth Wilkins DPT,"Beth Wilkins, DPT - Synergy Health",No,Live,56,3346,870,92
https://synergyhealth.org/providers/caitlin-clemence-pa-c/,Providers,/providers/,,Caitlin Clemence PA C,"Caitlin Rogers, PA-C | Synergy Health Partners",No,Live,20,3094,0,42
https://synergyhealth.org/providers/kristina-green-dpm/,Providers,/providers/,,Kristina Green DPM,"Kristina E. Green, DPM | Provider Synergy Health",No,Live,59,2352,2025,152
https://synergyhealth.org/providers/kelley-gray-allen-pa-c/,Providers,/providers/,,Kelley Gray Allen PA C,"Kelley Gray-Allen, PA-C | Provider Synergy Health",No,Live,65,2255,485,61
https://synergyhealth.org/providers/sue-piotrowski-pta/,Providers,/providers/,,Sue Piotrowski Pta,"Sue Piotrowski, PTA | Provider Synergy Health",No,Live,35,1904,517,78
https://synergyhealth.org/providers/pearl-dua-pa-c/,Providers,/providers/,,Pearl Dua PA C,"Pearl Dua, PA-C | Provider Synergy Health",No,Live,90,1798,346,129
https://synergyhealth.org/providers/elaine-mccallister-pa-c-atc/,Providers,/providers/,,Elaine Mccallister PA C ATC,"Elaine McCallister, PA-C, ATC | Provider Synergy Health",No,Live,49,1647,397,66
https://synergyhealth.org/providers/maria-marcaida-gorospe-pt/,Providers,/providers/,,Maria Marcaida Gorospe PT,"Maria Marcaida-Gorospe, PT | Provider Synergy Health",No,Live,19,1402,373,31
https://synergyhealth.org/providers/amy-hauxwell-otrl-cht/,Providers,/providers/,,Amy Hauxwell OTRL CHT,"Amy Hauxwell, OTRL, CHT | Provider Synergy Health",No,Live,35,1368,578,62
https://synergyhealth.org/providers/elizabeth-zachow-pa-c/,Providers,/providers/,,Elizabeth Zachow PA C,"Elizabeth Zachow, PA-C | Provider Synergy Health",No,Live,63,1355,219,80
https://synergyhealth.org/providers/cassidy-ebach-pa-c/,Providers,/providers/,,Cassidy Ebach PA C,"Cassidy Ebach, PA-C | Provider Synergy Health",No,Live,52,1264,248,123
https://synergyhealth.org/providers/mitch-misiak-pa-c/,Providers,/providers/,,Mitch Misiak PA C,"Mitch Misiak, PA-C | Provider Synergy Health",No,Live,69,1200,309,99
https://synergyhealth.org/providers/tony-badia-pta/,Providers,/providers/,,Tony Badia Pta,"Tony Badia, PTA - Synergy Health",No,Live,16,1147,237,41
https://synergyhealth.org/providers/spencer-poshadlo-pa-c/,Providers,/providers/,,Spencer Poshadlo PA C,"Spencer Poshadlo, PA-C - Synergy Health",No,Live,73,1096,469,106
https://synergyhealth.org/providers/cullen-lane-pt-ot/,Providers,/providers/,,Cullen Lane PT OT,"Cullen Lane, DPT, BCHE, PT/OT Manager | Synergy Health Partners",No,Live,32,1086,0,61
https://synergyhealth.org/providers/kennie-brenner-mpt/,Providers,/providers/,,Kennie Brenner MPT,"Kennie Brenner, MPT | Provider Synergy Health",No,Live,27,1040,445,39
https://synergyhealth.org/providers/edyta-jagustin-pt/,Providers,/providers/,,Edyta Jagustin PT,"Edyta Jagustin, PT - Synergy Health",No,Live,26,1004,384,37
https://synergyhealth.org/providers/larisa-joeright-pa-c/,Providers,/providers/,,Larisa Joeright PA C,"Larisa Joeright, PA-C - Synergy Health",No,Live,53,950,211,74
https://synergyhealth.org/providers/mark-macki-monton-pt/,Providers,/providers/,,Mark Macki Monton PT,"Mark “Macki” Monton, PT - Synergy Health",No,Live,19,856,201,35
https://synergyhealth.org/providers/noah-kueber/,Providers,/providers/,,Noah Kueber,"Noah Kueber, PT | Synergy Health Partners",No,Live,41,738,0,54
https://synergyhealth.org/providers/chris-kakos-pt/,Providers,/providers/,,Chris Kakos PT,"Chris Kakos, PT - Synergy Health",No,Live,14,698,497,29
https://synergyhealth.org/providers/max-castoreno-otrl/,Providers,/providers/,,Max Castoreno OTRL,"Max Castoreno, OTRL - Synergy Health",No,Live,39,682,150,65
https://synergyhealth.org/providers/tiffany-hepworth-pta/,Providers,/providers/,,Tiffany Hepworth Pta,"Tiffany Hepworth, PTA | Provider Synergy Health",No,Live,6,671,449,22
https://synergyhealth.org/providers/cullen-lane-dpt-bche-pt-ot-manager/,Providers,/providers/,,Cullen Lane DPT Bche PT OT Manager,"Cullen Lane, DPT, BCHE, PT/OT Manager - Synergy Health",No,Live,8,649,505,15
https://synergyhealth.org/providers/laura-winowiecki-pta-clt-mt/,Providers,/providers/,,Laura Winowiecki Pta Clt Mt,"Laura Winowiecki, PTA, CLT, MT - Synergy Health",No,Live,17,640,148,37
https://synergyhealth.org/providers/aaron-wienczak-otrl/,Providers,/providers/,,Aaron Wienczak OTRL,"Aaron Wienczak, OTRL - Synergy Health",No,Live,9,585,470,45
https://synergyhealth.org/providers/amy-mazurek-mpt/,Providers,/providers/,,Amy Mazurek MPT,"Amy Mazurek, MPT | Provider Synergy Health",No,Live,5,568,489,19
https://synergyhealth.org/providers/amy-mazurek-dpt/,Providers,/providers/,,Amy Mazurek DPT,"Amy Mazurek, MPT | Synergy Health Partners",No,Live,22,567,0,28
https://synergyhealth.org/providers/carol-arakelian-pta/,Providers,/providers/,,Carol Arakelian Pta,"Carol Arakelian, PTA | Provider Synergy Health",No,Live,24,555,278,31
https://synergyhealth.org/providers/ian-zaporski-pta/,Providers,/providers/,,Ian Zaporski Pta,"Ian Zaporski, PTA - Synergy Health",No,Live,26,548,138,55
https://synergyhealth.org/providers/simon-gappe-dpt-fgs/,Providers,/providers/,,Simon Gappe DPT Fgs,"Simon Gappe, DPT, FGS | Synergy Health Partners",No,Live,22,529,19,48
https://synergyhealth.org/providers/kathleen-blashfield-pta-clt/,Providers,/providers/,,Kathleen Blashfield Pta Clt,"Kathleen Blashfield, PTA, CLT | Provider Synergy Health",No,Live,23,444,137,43
https://synergyhealth.org/providers/simon-gappe-pt-dpt/,Providers,/providers/,,Simon Gappe PT DPT,"Simon Gappe, PT, DPT | Provider Synergy Health",No,Live,10,340,304,59
https://synergyhealth.org/providers/noah-kueber-pt/,Providers,/providers/,,Noah Kueber PT,"Noah Kueber, PT | Provider Synergy Health",No,Live,11,320,274,18
https://synergyhealth.org/providers/adelisa-zahirovic-pa-c/,Providers,/providers/,,Adelisa Zahirovic PA C,"Adelisa Zahirovic, PA-C | Provider Synergy Health",No,Live,38,315,176,108
https://synergyhealth.org/providers/loretta-assalone-otr-l-cht/,Providers,/providers/,,Loretta Assalone Otr L CHT,"Loretta Assalone, OTR/L, CHT | Provider Synergy Health",No,Live,7,284,233,73
https://synergyhealth.org/providers/elaina-homer-pta/,Providers,/providers/,,Elaina Homer Pta,"Elaina Homer, PTA - Synergy Health",No,Live,4,238,229,42
https://synergyhealth.org/providers/rachel-gracz-pt-ot-manager/,Providers,/providers/,,Rachel Gracz PT OT Manager,"Rachel Gracz, PT/OT Manager | Synergy Health Partners",No,Live,20,228,0,29
https://synergyhealth.org/providers/orthopedics/,Providers,/providers/,,Orthopedics,Top Orthopedic Surgeons in Michigan | Synergy Health Partners,No,Live,0,0,0,2
https://synergyhealth.org/providers/orthopedics/david-h-mendelson-md/,Providers,/providers/,Orthopedics,David H Mendelson MD,Top Orthopedic Surgeon in Michigan | Dr. David Mendelson,No,Live,0,0,0,1
https://synergyhealth.org/providers/orthopedics/stephen-d-mendelson-md/,Providers,/providers/,Orthopedics,Stephen D Mendelson MD,"Dr. Stephen Mendelson | Knee, Hand, Shoulder, and Hip Surgery Expert",No,Live,0,0,0,1
https://synergyhealth.org/providers/pain-management/eduardo-icaza-md/,Providers,/providers/,Pain Management,Eduardo Icaza MD,Top-Rated Experts in Orthopedic & Spine | Synergy Health Partners,No,Live,0,0,0,3
https://synergyhealth.org/providers/physician-assistant/,Providers,/providers/,,Physician Assistant,Top-Rated Experts in Orthopedic & Spine | Synergy Health Partners,No,Live,0,0,0,29
https://synergyhealth.org/providers/physician-assistant/brittany-miller-pa-c/,Providers,/providers/,Physician Assistant,Brittany Miller PA C,"Brittany Miller, PA-C | Synergy Health Partners",No,Live,0,0,0,2
https://synergyhealth.org/providers/physician-assistant/kelley-gray-allen-pa-c/,Providers,/providers/,Physician Assistant,Kelley Gray Allen PA C,"Kelley Gray-Allen, PA-C | Synergy Health Partners",No,Live,0,0,0,1
https://synergyhealth.org/providers/podiatry/jeffrey-b-klein-dpm/,Providers,/providers/,Podiatry,Jeffrey B Klein DPM,"Jeffrey B. Klein, DPM | Synergy Health Partners",No,Live,0,0,0,1
https://synergyhealth.org/providers/specialty/foot-ankle/,Providers,/providers/,Specialty,Foot Ankle,Providers - Synergy Health,No,Live,0,0,0,236
https://synergyhealth.org/providers/specialty/hand-wrist/,Providers,/providers/,Specialty,Hand Wrist,Providers - Synergy Health,No,Live,0,0,0,617
https://synergyhealth.org/providers/specialty/hip/,Providers,/providers/,Specialty,Hip,Find a Hip Specialist in Michigan | Synergy Health,No,Live,0,0,0,37
https://synergyhealth.org/providers/specialty/knee/,Providers,/providers/,Specialty,Knee,Providers - Synergy Health,No,Live,0,0,0,115
https://synergyhealth.org/providers/specialty/occupational-therapy/,Providers,/providers/,Specialty,Occupational Therapy,Providers - Synergy Health,No,Live,0,0,0,1
https://synergyhealth.org/providers/specialty/orthopedics/,Providers,/providers/,Specialty,Orthopedics,Find a Orthopedic Services Specialist in Michigan | Synergy Health,No,Live,0,0,0,492
https://synergyhealth.org/providers/specialty/pain-management/,Providers,/providers/,Specialty,Pain Management,Find a Pain Management Specialist in Michigan | Synergy Health,No,Live,0,0,0,4
https://synergyhealth.org/providers/specialty/pcp/,Providers,/providers/,Specialty,PCP,Providers - Synergy Health,No,Live,0,0,0,1
https://synergyhealth.org/providers/specialty/physical-therapy/,Providers,/providers/,Specialty,Physical Therapy,Providers - Synergy Health,No,Live,0,0,0,8
https://synergyhealth.org/providers/specialty/shoulder-elbow/,Providers,/providers/,Specialty,Shoulder Elbow,Providers - Synergy Health,No,Live,0,0,0,118
https://synergyhealth.org/providers/specialty/sports/,Providers,/providers/,Specialty,Sports,Find a Sports Medicine Specialist in Michigan | Synergy Health,No,Live,0,0,0,3
https://synergyhealth.org/providers/sue-piotrowski-pt/,Providers,/providers/,,Sue Piotrowski PT,"Sue Piotrowski, PTA | Synergy Health Partners",No,Live,0,0,0,1
https://synergyhealth.org/our-providers/spine/andres-munk-md/,Providers,/our-providers/,Spine,Andres Munk MD,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,1
https://synergyhealth.org/our-providers/spine/joel-phillips-md/,Providers,/our-providers/,Spine,Joel Phillips MD,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,1
https://synergyhealth.org/our-providers/spine/martin-b-kornblum-md/,Providers,/our-providers/,Spine,Martin B Kornblum MD,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,12
https://synergyhealth.org/providers/brian-fiani-do-facos/,Providers,/providers/,,Brian Fiani DO FACOS,Page Not Found - Synergy Health,Yes,404 - removed,0,0,0,43
https://synergyhealth.org/providers/martin-j-kornblum-md/,Providers,/providers/,,Martin J Kornblum MD,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,7
https://synergyhealth.org/providers/martin-kornblum-md/,Providers,/providers/,,Martin Kornblum MD,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,4
https://synergyhealth.org/providers/spine/joel-phillips-md/,Providers,/providers/,Spine,Joel Phillips MD,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,2
https://synergyhealth.org/providers/dr-hainish-singh-md/,Providers,/providers/,,Dr Hainish Singh MD,"Dr. Hanish Singh, MD | Synergy Health Partners",No,404 - removed,412,11855,327,522
https://synergyhealth.org/providers/rasheed-abiola-md/,Providers,/providers/,,Rasheed Abiola MD,Page not found | Synergy Health Partners,No,404 - removed,184,2695,0,31
https://synergyhealth.org/providers/anna-babushkina-md/,Providers,/providers/,,Anna Babushkina MD,Page Not Found - Synergy Health,No,404 - removed,2,1015,183,34
https://synergyhealth.org/providers/gerald-jerry-md/,Providers,/providers/,,Gerald Jerry MD,"Gerald Jerry, MD | Synergy Health Partners",No,404 - removed,10,740,0,490
https://synergyhealth.org/providers/anna-krinke-pt-dpt/,Providers,/providers/,,Anna Krinke PT DPT,Page not found | Synergy Health Partners,No,404 - removed,7,244,0,1
https://synergyhealth.org/providers/m-wednesday-hall-do/,Providers,/providers/,,M Wednesday Hall DO,Page not found | Synergy Health Partners,No,404 - removed,5,190,0,45
https://synergyhealth.org/providers/terry-viviani-dc/,Providers,/providers/,,Terry Viviani DC,Page not found | Synergy Health Partners,No,404 - removed,1,15,0,1
https://synergyhealth.org/our-providers/david-mendelson-md/,Providers,/our-providers/,,David Mendelson MD,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,5
https://synergyhealth.org/our-providers/goo/,Providers,/our-providers/,,Goo,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/our-providers/orthopedics/herbert-mendelson-md/,Providers,/our-providers/,Orthopedics,Herbert Mendelson MD,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/our-providers/orthopedics/katie-rashid-sports-medicine/,Providers,/our-providers/,Orthopedics,Katie Rashid Sports Medicine,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,7
https://synergyhealth.org/our-providers/pain-management/daniel-feldman-md/,Providers,/our-providers/,Pain Management,Daniel Feldman MD,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/our-providers/pain-management/jason-mulawa-md/,Providers,/our-providers/,Pain Management,Jason Mulawa MD,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,2
https://synergyhealth.org/our-providers/podiatry/deepali-darji-podiatrist/,Providers,/our-providers/,Podiatry,Deepali Darji Podiatrist,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/our-providers/rheumatology/shironda-stewart-md/,Providers,/our-providers/,Rheumatology,Shironda Stewart MD,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/providers/chelsea-schoenmaker-pa-c/,Providers,/providers/,,Chelsea Schoenmaker PA C,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/providers/courtney-watson-pa-c/,Providers,/providers/,,Courtney Watson PA C,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,22
https://synergyhealth.org/providers/jeffrey-r-mendelson-md/,Providers,/providers/,,Jeffrey R Mendelson MD,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,4
https://synergyhealth.org/providers/kellyn-chapman-pa-c/,Providers,/providers/,,Kellyn Chapman PA C,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/providers/kyle-bohm-md/null/,Providers,/providers/,Kyle Bohm MD,Null,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,6
https://synergyhealth.org/providers/orthopedics/emily-ren-md/,Providers,/providers/,Orthopedics,Emily Ren MD,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,2
https://synergyhealth.org/providers/orthopedics/herbert-mendelson-md/,Providers,/providers/,Orthopedics,Herbert Mendelson MD,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,3
https://synergyhealth.org/providers/orthopedics/katie-rashid-sports-medicine/,Providers,/providers/,Orthopedics,Katie Rashid Sports Medicine,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,16
https://synergyhealth.org/providers/orthopedics/peter-lasater-md/,Providers,/providers/,Orthopedics,Peter Lasater MD,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,2
https://synergyhealth.org/providers/pain-management/daniel-feldman-md/,Providers,/providers/,Pain Management,Daniel Feldman MD,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,6
https://synergyhealth.org/providers/pain-management/jason-mulawa-md/,Providers,/providers/,Pain Management,Jason Mulawa MD,Page Not Found - Synergy Health,No,404 - removed,0,0,0,68
https://synergyhealth.org/providers/pain-management/m-wednesday-hall-do/,Providers,/providers/,Pain Management,M Wednesday Hall DO,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/providers/physician-assistant/bradley-coon-pa-c/,Providers,/providers/,Physician Assistant,Bradley Coon PA C,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/providers/physician-assistant/courtney-watson-pa-c/,Providers,/providers/,Physician Assistant,Courtney Watson PA C,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/providers/physician-assistant/jamie-amster-pa-c/,Providers,/providers/,Physician Assistant,Jamie Amster PA C,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/providers/physician-assistant/natalie-arnold-pa-c/,Providers,/providers/,Physician Assistant,Natalie Arnold PA C,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/providers/physician-assistant/sarah-havens-pa-c/,Providers,/providers/,Physician Assistant,Sarah Havens PA C,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/providers/rebecca-oros-pta-lmt/,Providers,/providers/,,Rebecca Oros Pta Lmt,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,13
https://synergyhealth.org/providers/rheumatology/shironda-stewart-md/,Providers,/providers/,Rheumatology,Shironda Stewart MD,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,6
https://synergyhealth.org/providers/stephen-e-mendelson-md/,Providers,/providers/,,Stephen E Mendelson MD,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
